X,R1_short,M1_G-D,M1_G-S,R2_open,R1_open,M1_D-S,M2_open,M1_open,R3_short,R3_open,R2_short,M2_G-S,M2_G-D,M2_D-S
-2.0,0.05541715687728336,-2.7482870128409593,0.005362471800000002,-30.510078428180943,1.0,0.9998499699990288,0.05541715687728336,0.9999626227061683,0.0002249999999999999,-2.0,0.0025360770984083256,0.3159372786580989,-2.7499999999999996,
-1.9983719983719983,0.05541715687728336,-2.7482870128409593,0.005362471800000002,-30.510078428180943,1.0,0.9998499699990288,0.05541715687728336,0.9999626227061683,0.0002249999999999999,-2.0,0.0025360770984083256,0.3159372786579561,-2.7499999999999996,
-1.9967439967439968,0.05541715687728336,-2.7482870128409593,0.005362471800000002,-30.510078428180943,1.0,0.9998499699990288,0.05541715687728336,0.9999626227061683,0.0002249999999999999,-2.0,0.0025360770984083256,0.31593727865781196,-2.7499999999999996,
-1.9951159951159951,0.05541715687728336,-2.7482870128409593,0.005362471800000002,-30.510078428180943,1.0,0.9998499699990288,0.05541715687728336,0.9999626227061683,0.0002249999999999999,-2.0,0.0025360770984083256,0.3159372786576664,-2.7499999999999996,
-1.9934879934879934,0.05541715687728336,-2.7482870128409593,0.005362471800000002,-30.510078428180943,1.0,0.9998499699990288,0.05541715687728336,0.9999626227061683,0.0002249999999999999,-2.0,0.0025360770984083256,0.3159372786575194,-2.7499999999999996,
-1.991859991859992,0.05541715687728336,-2.7482870128409593,0.005362471800000002,-30.510078428180943,1.0,0.9998499699990288,0.05541715687728336,0.9999626227061683,0.0002249999999999999,-2.0,0.0025360770984083256,0.31593727865737103,-2.7499999999999996,
-1.9902319902319903,0.05541715687728336,-2.7482870128409593,0.005362471800000002,-30.510078428180943,1.0,0.9998499699990288,0.05541715687728336,0.9999626227061683,0.0002249999999999999,-2.0,0.0025360770984083256,0.31593727865722115,-2.7499999999999996,
-1.9886039886039886,0.05541715687728336,-2.7482870128409593,0.005362471800000002,-30.510078428180943,1.0,0.9998499699990288,0.05541715687728336,0.9999626227061683,0.0002249999999999999,-2.0,0.0025360770984083256,0.31593727865706983,-2.7499999999999996,
-1.9869759869759869,0.05541715687728336,-2.7482870128409593,0.005362471800000002,-30.510078428180943,1.0,0.9998499699990288,0.05541715687728336,0.9999626227061683,0.0002249999999999999,-2.0,0.0025360770984083256,0.315937278656917,-2.7499999999999996,
-1.9853479853479854,0.05541715687728336,-2.7482870128409593,0.005362471800000002,-30.510078428180943,1.0,0.9998499699990288,0.05541715687728336,0.9999626227061683,0.0002249999999999999,-2.0,0.0025360770984083256,0.3159372786567627,-2.7499999999999996,
-1.9837199837199837,0.05541715687728336,-2.7482870128409593,0.005362471800000002,-30.510078428180943,1.0,0.9998499699990288,0.05541715687728336,0.9999626227061683,0.0002249999999999999,-2.0,0.0025360770984083256,0.31593727865660687,-2.7499999999999996,
-1.982091982091982,0.05541715687728336,-2.7482870128409593,0.005362471800000002,-30.510078428180943,1.0,0.9998499699990288,0.05541715687728336,0.9999626227061683,0.0002249999999999999,-2.0,0.0025360770984083256,0.31593727865644955,-2.7499999999999996,
-1.9804639804639805,0.05541715687728336,-2.7482870128409593,0.005362471800000002,-30.510078428180943,1.0,0.9998499699990288,0.05541715687728336,0.9999626227061683,0.0002249999999999999,-2.0,0.0025360770984083256,0.3159372786562907,-2.7499999999999996,
-1.9788359788359788,0.05541715687728336,-2.7482870128409593,0.005362471800000002,-30.510078428180943,1.0,0.9998499699990288,0.05541715687728336,0.9999626227061683,0.0002249999999999999,-2.0,0.0025360770984083256,0.3159372786561302,-2.7499999999999996,
