X,/vout Y,/vout (L=1.11e-04) (interpolated wth step=0.001) Y,/vout Y,/vout Y,/vout Y,/vout Y,/vout Y,/vout Y,/vout Y,/vout Y
-1.786,-1.101457992,-1.103980021,-1.786,-0.03464557,-0.03464557,0,-1.786,-1.786,-1.101457992,-0.010673288
-1.785,-1.100737606,-1.10325931,-1.785,-0.03462271,-0.03462271,0,-1.785,-1.785,-1.100737606,-0.010669767
-1.784,-1.100017219,-1.102538598,-1.784,-0.034599851,-0.034599851,0,-1.784,-1.784,-1.100017219,-0.010666245
-1.783,-1.099296833,-1.101817887,-1.783,-0.034576991,-0.034576991,0,-1.783,-1.783,-1.099296833,-0.010662724
-1.782,-1.098576447,-1.101097176,-1.782,-0.034554132,-0.034554132,0,-1.782,-1.782,-1.098576447,-0.010659202
-1.781,-1.097856061,-1.100376465,-1.781,-0.034531273,-0.034531273,0,-1.781,-1.781,-1.097856061,-0.010655681
-1.78,-1.097135675,-1.099655753,-1.78,-0.034508413,-0.034508413,0,-1.78,-1.78,-1.097135675,-0.01065216
-1.779,-1.096415288,-1.098935042,-1.779,-0.034485554,-0.034485554,0,-1.779,-1.779,-1.096415288,-0.010648638
-1.778,-1.095694902,-1.098214331,-1.778,-0.034462695,-0.034462695,0,-1.778,-1.778,-1.095694902,-0.010645117
-1.777,-1.094974516,-1.09749362,-1.777,-0.034439835,-0.034439835,0,-1.777,-1.777,-1.094974516,-0.010641595
-1.776,-1.09425413,-1.096772908,-1.776,-0.034416976,-0.034416976,0,-1.776,-1.776,-1.09425413,-0.010638074
-1.775,-1.093533744,-1.096052197,-1.775,-0.034394116,-0.034394116,0,-1.775,-1.775,-1.093533744,-0.010634553
-1.774,-1.092813357,-1.095331486,-1.774,-0.034371257,-0.034371257,0,-1.774,-1.774,-1.092813357,-0.010631031
-1.773,-1.092092971,-1.094610775,-1.773,-0.034348398,-0.034348398,0,-1.773,-1.773,-1.092092971,-0.01062751
-1.772,-1.091372585,-1.093890064,-1.772,-0.034325538,-0.034325538,0,-1.772,-1.772,-1.091372585,-0.010623988
-1.771,-1.090652199,-1.093169352,-1.771,-0.034302679,-0.034302679,0,-1.771,-1.771,-1.090652199,-0.010620467
-1.77,-1.089931813,-1.092448641,-1.77,-0.03427982,-0.03427982,0,-1.77,-1.77,-1.089931813,-0.010616945
-1.769,-1.089211426,-1.09172793,-1.769,-0.03425696,-0.03425696,0,-1.769,-1.769,-1.089211426,-0.010613424
-1.768,-1.08849104,-1.091007219,-1.768,-0.034234101,-0.034234101,0,-1.768,-1.768,-1.08849104,-0.010609903
-1.767,-1.087770654,-1.090286507,-1.767,-0.034211241,-0.034211241,0,-1.767,-1.767,-1.087770654,-0.010606381
-1.766,-1.087050268,-1.089565796,-1.766,-0.034188382,-0.034188382,0,-1.766,-1.766,-1.087050268,-0.01060286
-1.765,-1.086329882,-1.088845085,-1.765,-0.034165523,-0.034165523,0,-1.765,-1.765,-1.086329882,-0.010599338
-1.764,-1.085609495,-1.088124374,-1.764,-0.034142663,-0.034142663,0,-1.764,-1.764,-1.085609495,-0.010595817
-1.763,-1.084889109,-1.087403662,-1.763,-0.034119804,-0.034119804,0,-1.763,-1.763,-1.084889109,-0.010592296
-1.762,-1.084168723,-1.086682951,-1.762,-0.034096945,-0.034096945,0,-1.762,-1.762,-1.084168723,-0.010588774
-1.761,-1.083448337,-1.08596224,-1.761,-0.034074085,-0.034074085,0,-1.761,-1.761,-1.083448337,-0.010585253
-1.76,-1.082727951,-1.085241529,-1.76,-0.034051226,-0.034051226,0,-1.76,-1.76,-1.082727951,-0.010581731
-1.759,-1.082010049,-1.084523319,-1.759,-0.034029152,-0.034029152,0,-1.759,-1.759,-1.082010049,-0.010578293
-1.758,-1.081292147,-1.08380511,-1.758,-0.034007079,-0.034007079,0,-1.758,-1.758,-1.081292147,-0.010574855
-1.757,-1.080574245,-1.083086901,-1.757,-0.033985006,-0.033985006,0,-1.757,-1.757,-1.080574245,-0.010571417
-1.756,-1.079856342,-1.082368691,-1.756,-0.033962932,-0.033962932,0,-1.756,-1.756,-1.079856342,-0.010567979
-1.755,-1.07913844,-1.081650482,-1.755,-0.033940859,-0.033940859,0,-1.755,-1.755,-1.07913844,-0.010564541
-1.754,-1.078420538,-1.080932272,-1.754,-0.033918785,-0.033918785,0,-1.754,-1.754,-1.078420538,-0.010561103
-1.753,-1.077702636,-1.080214063,-1.753,-0.033896712,-0.033896712,0,-1.753,-1.753,-1.077702636,-0.010557665
-1.752,-1.076984734,-1.079495854,-1.752,-0.033874638,-0.033874638,0,-1.752,-1.752,-1.076984734,-0.010554227
-1.751,-1.076266832,-1.078777644,-1.751,-0.033852565,-0.033852565,0,-1.751,-1.751,-1.076266832,-0.010550789
-1.75,-1.07554893,-1.078059435,-1.75,-0.033830492,-0.033830492,0,-1.75,-1.75,-1.07554893,-0.010547351
-1.749,-1.074831028,-1.077341225,-1.749,-0.033808418,-0.033808418,0,-1.749,-1.749,-1.074831028,-0.010543912
-1.748,-1.074113126,-1.076623016,-1.748,-0.033786345,-0.033786345,0,-1.748,-1.748,-1.074113126,-0.010540474
-1.747,-1.073395224,-1.075904806,-1.747,-0.033764271,-0.033764271,0,-1.747,-1.747,-1.073395224,-0.010537036
-1.746,-1.072677322,-1.075186597,-1.746,-0.033742198,-0.033742198,0,-1.746,-1.746,-1.072677322,-0.010533598
-1.745,-1.07195942,-1.074468388,-1.745,-0.033720124,-0.033720124,0,-1.745,-1.745,-1.07195942,-0.01053016
-1.744,-1.071241518,-1.073750178,-1.744,-0.033698051,-0.033698051,0,-1.744,-1.744,-1.071241518,-0.010526722
-1.743,-1.070523616,-1.073031969,-1.743,-0.033675977,-0.033675977,0,-1.743,-1.743,-1.070523616,-0.010523284
-1.742,-1.069805714,-1.072313759,-1.742,-0.033653904,-0.033653904,0,-1.742,-1.742,-1.069805714,-0.010519846
-1.741,-1.069087812,-1.07159555,-1.741,-0.033631831,-0.033631831,0,-1.741,-1.741,-1.069087812,-0.010516408
-1.74,-1.06836991,-1.070877341,-1.74,-0.033609757,-0.033609757,0,-1.74,-1.74,-1.06836991,-0.01051297
-1.739,-1.067652008,-1.070159131,-1.739,-0.033587684,-0.033587684,0,-1.739,-1.739,-1.067652008,-0.010509532
-1.738,-1.066934105,-1.069440922,-1.738,-0.03356561,-0.03356561,0,-1.738,-1.738,-1.066934105,-0.010506094
-1.737,-1.066216203,-1.068722712,-1.737,-0.033543537,-0.033543537,0,-1.737,-1.737,-1.066216203,-0.010502656
-1.736,-1.065498301,-1.068004503,-1.736,-0.033521463,-0.033521463,0,-1.736,-1.736,-1.065498301,-0.010499217
-1.735,-1.064780399,-1.067286294,-1.735,-0.03349939,-0.03349939,0,-1.735,-1.735,-1.064780399,-0.010495779
-1.734,-1.064062497,-1.066568084,-1.734,-0.033477316,-0.033477316,0,-1.734,-1.734,-1.064062497,-0.010492341
-1.733,-1.063344595,-1.065849875,-1.733,-0.033455243,-0.033455243,0,-1.733,-1.733,-1.063344595,-0.010488903
-1.732,-1.062626693,-1.065131665,-1.732,-0.03343317,-0.03343317,0,-1.732,-1.732,-1.062626693,-0.010485465
-1.731,-1.061908791,-1.064413456,-1.731,-0.033411096,-0.033411096,0,-1.731,-1.731,-1.061908791,-0.010482027
-1.73,-1.061190889,-1.063695247,-1.73,-0.033389023,-0.033389023,0,-1.73,-1.73,-1.061190889,-0.010478589
-1.729,-1.060472987,-1.062977037,-1.729,-0.033366949,-0.033366949,0,-1.729,-1.729,-1.060472987,-0.010475151
-1.728,-1.059755085,-1.062258828,-1.728,-0.033344876,-0.033344876,0,-1.728,-1.728,-1.059755085,-0.010471713
-1.727,-1.059037183,-1.061540618,-1.727,-0.033322802,-0.033322802,0,-1.727,-1.727,-1.059037183,-0.010468275
-1.726,-1.058319281,-1.060822409,-1.726,-0.033300729,-0.033300729,0,-1.726,-1.726,-1.058319281,-0.010464837
-1.725,-1.057601379,-1.0601042,-1.725,-0.033278656,-0.033278656,0,-1.725,-1.725,-1.057601379,-0.010461399
-1.724,-1.056883477,-1.05938599,-1.724,-0.033256582,-0.033256582,0,-1.724,-1.724,-1.056883477,-0.010457961
-1.723,-1.056165575,-1.058667781,-1.723,-0.033234509,-0.033234509,0,-1.723,-1.723,-1.056165575,-0.010454522
-1.722,-1.055447673,-1.057949571,-1.722,-0.033212435,-0.033212435,0,-1.722,-1.722,-1.055447673,-0.010451084
-1.721,-1.05472977,-1.057231362,-1.721,-0.033190362,-0.033190362,0,-1.721,-1.721,-1.05472977,-0.010447646
-1.72,-1.054011868,-1.056513153,-1.72,-0.033168288,-0.033168288,0,-1.72,-1.72,-1.054011868,-0.010444208
-1.719,-1.053293966,-1.055794943,-1.719,-0.033146215,-0.033146215,0,-1.719,-1.719,-1.053293966,-0.01044077
-1.718,-1.052576064,-1.055076734,-1.718,-0.033124141,-0.033124141,0,-1.718,-1.718,-1.052576064,-0.010437332
-1.717,-1.051858162,-1.054358524,-1.717,-0.033102068,-0.033102068,0,-1.717,-1.717,-1.051858162,-0.010433894
-1.716,-1.05114026,-1.053640315,-1.716,-0.033079995,-0.033079995,0,-1.716,-1.716,-1.05114026,-0.010430456
-1.715,-1.050422358,-1.052922106,-1.715,-0.033057921,-0.033057921,0,-1.715,-1.715,-1.050422358,-0.010427018
-1.714,-1.049704456,-1.052203896,-1.714,-0.033035848,-0.033035848,0,-1.714,-1.714,-1.049704456,-0.01042358
-1.713,-1.048986554,-1.051485687,-1.713,-0.033013774,-0.033013774,0,-1.713,-1.713,-1.048986554,-0.010420142
-1.712,-1.048268652,-1.050767477,-1.712,-0.032991701,-0.032991701,0,-1.712,-1.712,-1.048268652,-0.010416704
-1.711,-1.04755075,-1.050049268,-1.711,-0.032969627,-0.032969627,0,-1.711,-1.711,-1.04755075,-0.010413266
-1.71,-1.046832848,-1.049331058,-1.71,-0.032947554,-0.032947554,0,-1.71,-1.71,-1.046832848,-0.010409827
-1.709,-1.046114946,-1.048612849,-1.709,-0.032925481,-0.032925481,0,-1.709,-1.709,-1.046114946,-0.010406389
-1.708,-1.045397044,-1.04789464,-1.708,-0.032903407,-0.032903407,0,-1.708,-1.708,-1.045397044,-0.010402951
-1.707,-1.044679142,-1.04717643,-1.707,-0.032881334,-0.032881334,0,-1.707,-1.707,-1.044679142,-0.010399513
-1.706,-1.04396124,-1.046458221,-1.706,-0.03285926,-0.03285926,0,-1.706,-1.706,-1.04396124,-0.010396075
-1.705,-1.043243338,-1.045740011,-1.705,-0.032837187,-0.032837187,0,-1.705,-1.705,-1.043243338,-0.010392637
-1.704,-1.042525436,-1.045021802,-1.704,-0.032815113,-0.032815113,0,-1.704,-1.704,-1.042525436,-0.010389199
-1.703,-1.041807533,-1.044303593,-1.703,-0.03279304,-0.03279304,0,-1.703,-1.703,-1.041807533,-0.010385761
-1.702,-1.041089631,-1.043585383,-1.702,-0.032770966,-0.032770966,0,-1.702,-1.702,-1.041089631,-0.010382323
-1.701,-1.040371729,-1.042867174,-1.701,-0.032748893,-0.032748893,0,-1.701,-1.701,-1.040371729,-0.010378885
-1.7,-1.039653827,-1.042148964,-1.7,-0.03272682,-0.03272682,0,-1.7,-1.7,-1.039653827,-0.010375447
-1.699,-1.038935925,-1.041430755,-1.699,-0.032704746,-0.032704746,0,-1.699,-1.699,-1.038935925,-0.010372009
-1.698,-1.038218023,-1.040712546,-1.698,-0.032682673,-0.032682673,0,-1.698,-1.698,-1.038218023,-0.010368571
-1.697,-1.037500121,-1.039994336,-1.697,-0.032660599,-0.032660599,0,-1.697,-1.697,-1.037500121,-0.010365132
-1.696,-1.036782219,-1.039276127,-1.696,-0.032638526,-0.032638526,0,-1.696,-1.696,-1.036782219,-0.010361694
-1.695,-1.036064317,-1.038557917,-1.695,-0.032616452,-0.032616452,0,-1.695,-1.695,-1.036064317,-0.010358256
-1.694,-1.035346415,-1.037839708,-1.694,-0.032594379,-0.032594379,0,-1.694,-1.694,-1.035346415,-0.010354818
-1.693,-1.034628513,-1.037121499,-1.693,-0.032572306,-0.032572306,0,-1.693,-1.693,-1.034628513,-0.01035138
-1.692,-1.033910611,-1.036403289,-1.692,-0.032550232,-0.032550232,0,-1.692,-1.692,-1.033910611,-0.010347942
-1.691,-1.033192709,-1.03568508,-1.691,-0.032528159,-0.032528159,0,-1.691,-1.691,-1.033192709,-0.010344504
-1.69,-1.032474807,-1.03496687,-1.69,-0.032506085,-0.032506085,0,-1.69,-1.69,-1.032474807,-0.010341066
-1.689,-1.031756905,-1.034248661,-1.689,-0.032484012,-0.032484012,0,-1.689,-1.689,-1.031756905,-0.010337628
-1.688,-1.031039003,-1.033530452,-1.688,-0.032461938,-0.032461938,0,-1.688,-1.688,-1.031039003,-0.01033419
-1.687,-1.030321101,-1.032812242,-1.687,-0.032439865,-0.032439865,0,-1.687,-1.687,-1.030321101,-0.010330752
-1.686,-1.029603198,-1.032094033,-1.686,-0.032417791,-0.032417791,0,-1.686,-1.686,-1.029603198,-0.010327314
-1.685,-1.028885296,-1.031375823,-1.685,-0.032395718,-0.032395718,0,-1.685,-1.685,-1.028885296,-0.010323876
-1.684,-1.028167394,-1.030657614,-1.684,-0.032373645,-0.032373645,0,-1.684,-1.684,-1.028167394,-0.010320437
-1.683,-1.027449492,-1.029939405,-1.683,-0.032351571,-0.032351571,0,-1.683,-1.683,-1.027449492,-0.010316999
-1.682,-1.02673159,-1.029221195,-1.682,-0.032329498,-0.032329498,0,-1.682,-1.682,-1.02673159,-0.010313561
-1.681,-1.026013688,-1.028502986,-1.681,-0.032307424,-0.032307424,0,-1.681,-1.681,-1.026013688,-0.010310123
-1.68,-1.025295786,-1.027784776,-1.68,-0.032285351,-0.032285351,0,-1.68,-1.68,-1.025295786,-0.010306685
-1.679,-1.024580519,-1.027069221,-1.679,-0.032264033,-0.032264033,0,-1.679,-1.679,-1.024580519,-0.010303329
-1.678,-1.023865252,-1.026353665,-1.678,-0.032242714,-0.032242714,0,-1.678,-1.678,-1.023865252,-0.010299972
-1.677,-1.023149984,-1.025638109,-1.677,-0.032221396,-0.032221396,0,-1.677,-1.677,-1.023149984,-0.010296616
-1.676,-1.022434717,-1.024922553,-1.676,-0.032200078,-0.032200078,0,-1.676,-1.676,-1.022434717,-0.01029326
-1.675,-1.02171945,-1.024206998,-1.675,-0.03217876,-0.03217876,0,-1.675,-1.675,-1.02171945,-0.010289903
-1.674,-1.021004182,-1.023491442,-1.674,-0.032157442,-0.032157442,0,-1.674,-1.674,-1.021004182,-0.010286547
-1.673,-1.020288915,-1.022775886,-1.673,-0.032136123,-0.032136123,0,-1.673,-1.673,-1.020288915,-0.010283191
-1.672,-1.019573648,-1.022060331,-1.672,-0.032114805,-0.032114805,0,-1.672,-1.672,-1.019573648,-0.010279834
-1.671,-1.01885838,-1.021344775,-1.671,-0.032093487,-0.032093487,0,-1.671,-1.671,-1.01885838,-0.010276478
-1.67,-1.018143113,-1.020629219,-1.67,-0.032072169,-0.032072169,0,-1.67,-1.67,-1.018143113,-0.010273121
-1.669,-1.017427846,-1.019913663,-1.669,-0.032050851,-0.032050851,0,-1.669,-1.669,-1.017427846,-0.010269765
-1.668,-1.016712579,-1.019198108,-1.668,-0.032029532,-0.032029532,0,-1.668,-1.668,-1.016712579,-0.010266409
-1.667,-1.015997311,-1.018482552,-1.667,-0.032008214,-0.032008214,0,-1.667,-1.667,-1.015997311,-0.010263052
-1.666,-1.015282044,-1.017766996,-1.666,-0.031986896,-0.031986896,0,-1.666,-1.666,-1.015282044,-0.010259696
-1.665,-1.014566777,-1.017051441,-1.665,-0.031965578,-0.031965578,0,-1.665,-1.665,-1.014566777,-0.01025634
-1.664,-1.013851509,-1.016335885,-1.664,-0.03194426,-0.03194426,0,-1.664,-1.664,-1.013851509,-0.010252983
-1.663,-1.013136242,-1.015620329,-1.663,-0.031922941,-0.031922941,0,-1.663,-1.663,-1.013136242,-0.010249627
-1.662,-1.012420975,-1.014904773,-1.662,-0.031901623,-0.031901623,0,-1.662,-1.662,-1.012420975,-0.01024627
-1.661,-1.011705707,-1.014189218,-1.661,-0.031880305,-0.031880305,0,-1.661,-1.661,-1.011705707,-0.010242914
-1.66,-1.01099044,-1.013473662,-1.66,-0.031858987,-0.031858987,0,-1.66,-1.66,-1.01099044,-0.010239558
-1.659,-1.010275173,-1.012758106,-1.659,-0.031837669,-0.031837669,0,-1.659,-1.659,-1.010275173,-0.010236201
-1.658,-1.009559905,-1.012042551,-1.658,-0.03181635,-0.03181635,0,-1.658,-1.658,-1.009559905,-0.010232845
-1.657,-1.008844638,-1.011326995,-1.657,-0.031795032,-0.031795032,0,-1.657,-1.657,-1.008844638,-0.010229489
-1.656,-1.008129371,-1.010611439,-1.656,-0.031773714,-0.031773714,0,-1.656,-1.656,-1.008129371,-0.010226132
-1.655,-1.007414104,-1.009895884,-1.655,-0.031752396,-0.031752396,0,-1.655,-1.655,-1.007414104,-0.010222776
-1.654,-1.006698836,-1.009180328,-1.654,-0.031731077,-0.031731077,0,-1.654,-1.654,-1.006698836,-0.010219419
-1.653,-1.005983569,-1.008464772,-1.653,-0.031709759,-0.031709759,0,-1.653,-1.653,-1.005983569,-0.010216063
-1.652,-1.005268302,-1.007749216,-1.652,-0.031688441,-0.031688441,0,-1.652,-1.652,-1.005268302,-0.010212707
-1.651,-1.004553034,-1.007033661,-1.651,-0.031667123,-0.031667123,0,-1.651,-1.651,-1.004553034,-0.01020935
-1.65,-1.003837767,-1.006318105,-1.65,-0.031645805,-0.031645805,0,-1.65,-1.65,-1.003837767,-0.010205994
-1.649,-1.0031225,-1.005602549,-1.649,-0.031624486,-0.031624486,0,-1.649,-1.649,-1.0031225,-0.010202638
-1.648,-1.002407232,-1.004886994,-1.648,-0.031603168,-0.031603168,0,-1.648,-1.648,-1.002407232,-0.010199281
-1.647,-1.001691965,-1.004171438,-1.647,-0.03158185,-0.03158185,0,-1.647,-1.647,-1.001691965,-0.010195925
-1.646,-1.000976698,-1.003455882,-1.646,-0.031560532,-0.031560532,0,-1.646,-1.646,-1.000976698,-0.010192568
-1.645,-1.000261431,-1.002740326,-1.645,-0.031539214,-0.031539214,0,-1.645,-1.645,-1.000261431,-0.010189212
-1.644,-0.999546163,-1.002024771,-1.644,-0.031517895,-0.031517895,0,-1.644,-1.644,-0.999546163,-0.010185856
-1.643,-0.998830896,-1.001309215,-1.643,-0.031496577,-0.031496577,0,-1.643,-1.643,-0.998830896,-0.010182499
-1.642,-0.998115629,-1.000593659,-1.642,-0.031475259,-0.031475259,0,-1.642,-1.642,-0.998115629,-0.010179143
-1.641,-0.997400361,-0.999878104,-1.641,-0.031453941,-0.031453941,0,-1.641,-1.641,-0.997400361,-0.010175787
-1.64,-0.996685094,-0.999162548,-1.64,-0.031432623,-0.031432623,0,-1.64,-1.64,-0.996685094,-0.01017243
-1.639,-0.995969827,-0.998446992,-1.639,-0.031411304,-0.031411304,0,-1.639,-1.639,-0.995969827,-0.010169074
-1.638,-0.995254559,-0.997731436,-1.638,-0.031389986,-0.031389986,0,-1.638,-1.638,-0.995254559,-0.010165718
-1.637,-0.994539292,-0.997015881,-1.637,-0.031368668,-0.031368668,0,-1.637,-1.637,-0.994539292,-0.010162361
-1.636,-0.993824025,-0.996300325,-1.636,-0.03134735,-0.03134735,0,-1.636,-1.636,-0.993824025,-0.010159005
-1.635,-0.993108757,-0.995584769,-1.635,-0.031326032,-0.031326032,0,-1.635,-1.635,-0.993108757,-0.010155648
-1.634,-0.99239349,-0.994869214,-1.634,-0.031304713,-0.031304713,0,-1.634,-1.634,-0.99239349,-0.010152292
-1.633,-0.991678223,-0.994153658,-1.633,-0.031283395,-0.031283395,0,-1.633,-1.633,-0.991678223,-0.010148936
-1.632,-0.990962956,-0.993438102,-1.632,-0.031262077,-0.031262077,0,-1.632,-1.632,-0.990962956,-0.010145579
-1.631,-0.990247688,-0.992722546,-1.631,-0.031240759,-0.031240759,0,-1.631,-1.631,-0.990247688,-0.010142223
-1.63,-0.989532421,-0.992006991,-1.63,-0.031219441,-0.031219441,0,-1.63,-1.63,-0.989532421,-0.010138867
-1.629,-0.988817154,-0.991291435,-1.629,-0.031198122,-0.031198122,0,-1.629,-1.629,-0.988817154,-0.01013551
-1.628,-0.988101886,-0.990575879,-1.628,-0.031176804,-0.031176804,0,-1.628,-1.628,-0.988101886,-0.010132154
-1.627,-0.987386619,-0.989860324,-1.627,-0.031155486,-0.031155486,0,-1.627,-1.627,-0.987386619,-0.010128797
-1.626,-0.986671352,-0.989144768,-1.626,-0.031134168,-0.031134168,0,-1.626,-1.626,-0.986671352,-0.010125441
-1.625,-0.985956084,-0.988429212,-1.625,-0.03111285,-0.03111285,0,-1.625,-1.625,-0.985956084,-0.010122085
-1.624,-0.985240817,-0.987713656,-1.624,-0.031091531,-0.031091531,0,-1.624,-1.624,-0.985240817,-0.010118728
-1.623,-0.98452555,-0.986998101,-1.623,-0.031070213,-0.031070213,0,-1.623,-1.623,-0.98452555,-0.010115372
-1.622,-0.983810283,-0.986282545,-1.622,-0.031048895,-0.031048895,0,-1.622,-1.622,-0.983810283,-0.010112016
-1.621,-0.983095015,-0.985566989,-1.621,-0.031027577,-0.031027577,0,-1.621,-1.621,-0.983095015,-0.010108659
-1.62,-0.982379748,-0.984851434,-1.62,-0.031006259,-0.031006259,0,-1.62,-1.62,-0.982379748,-0.010105303
-1.619,-0.981664481,-0.984135878,-1.619,-0.03098494,-0.03098494,0,-1.619,-1.619,-0.981664481,-0.010101946
-1.618,-0.980949213,-0.983420322,-1.618,-0.030963622,-0.030963622,0,-1.618,-1.618,-0.980949213,-0.01009859
-1.617,-0.980233946,-0.982704766,-1.617,-0.030942304,-0.030942304,0,-1.617,-1.617,-0.980233946,-0.010095234
-1.616,-0.979518679,-0.981989211,-1.616,-0.030920986,-0.030920986,0,-1.616,-1.616,-0.979518679,-0.010091877
-1.615,-0.978803411,-0.981273655,-1.615,-0.030899668,-0.030899668,0,-1.615,-1.615,-0.978803411,-0.010088521
-1.614,-0.978088144,-0.980558099,-1.614,-0.030878349,-0.030878349,0,-1.614,-1.614,-0.978088144,-0.010085165
-1.613,-0.977372877,-0.979842544,-1.613,-0.030857031,-0.030857031,0,-1.613,-1.613,-0.977372877,-0.010081808
-1.612,-0.976657609,-0.979126988,-1.612,-0.030835713,-0.030835713,0,-1.612,-1.612,-0.976657609,-0.010078452
-1.611,-0.975942342,-0.978411432,-1.611,-0.030814395,-0.030814395,0,-1.611,-1.611,-0.975942342,-0.010075095
-1.61,-0.975227075,-0.977695876,-1.61,-0.030793076,-0.030793076,0,-1.61,-1.61,-0.975227075,-0.010071739
-1.609,-0.974511808,-0.976980321,-1.609,-0.030771758,-0.030771758,0,-1.609,-1.609,-0.974511808,-0.010068383
-1.608,-0.97379654,-0.976264765,-1.608,-0.03075044,-0.03075044,0,-1.608,-1.608,-0.97379654,-0.010065026
-1.607,-0.973081273,-0.975549209,-1.607,-0.030729122,-0.030729122,0,-1.607,-1.607,-0.973081273,-0.01006167
-1.606,-0.972366006,-0.974833654,-1.606,-0.030707804,-0.030707804,0,-1.606,-1.606,-0.972366006,-0.010058314
-1.605,-0.971650738,-0.974118098,-1.605,-0.030686485,-0.030686485,0,-1.605,-1.605,-0.971650738,-0.010054957
-1.604,-0.970935471,-0.973402542,-1.604,-0.030665167,-0.030665167,0,-1.604,-1.604,-0.970935471,-0.010051601
-1.603,-0.970220204,-0.972686986,-1.603,-0.030643849,-0.030643849,0,-1.603,-1.603,-0.970220204,-0.010048244
-1.602,-0.969504936,-0.971971431,-1.602,-0.030622531,-0.030622531,0,-1.602,-1.602,-0.969504936,-0.010044888
-1.601,-0.968789669,-0.971255875,-1.601,-0.030601213,-0.030601213,0,-1.601,-1.601,-0.968789669,-0.010041532
-1.6,-0.968074402,-0.970540319,-1.6,-0.030579894,-0.030579894,0,-1.6,-1.6,-0.968074402,-0.010038175
-1.599,-0.96736194,-0.969827589,-1.599,-0.030559301,-0.030559301,0,-1.599,-1.599,-0.96736194,-0.010034899
-1.598,-0.966649477,-0.969114859,-1.598,-0.030538708,-0.030538708,0,-1.598,-1.598,-0.966649477,-0.010031623
-1.597,-0.965937015,-0.968402129,-1.597,-0.030518115,-0.030518115,0,-1.597,-1.597,-0.965937015,-0.010028347
-1.596,-0.965224553,-0.967689399,-1.596,-0.030497521,-0.030497521,0,-1.596,-1.596,-0.965224553,-0.01002507
-1.595,-0.964512091,-0.966976669,-1.595,-0.030476928,-0.030476928,0,-1.595,-1.595,-0.964512091,-0.010021794
-1.594,-0.963799629,-0.966263939,-1.594,-0.030456335,-0.030456335,0,-1.594,-1.594,-0.963799629,-0.010018518
-1.593,-0.963087166,-0.965551209,-1.593,-0.030435741,-0.030435741,0,-1.593,-1.593,-0.963087166,-0.010015241
-1.592,-0.962374704,-0.964838479,-1.592,-0.030415148,-0.030415148,0,-1.592,-1.592,-0.962374704,-0.010011965
-1.591,-0.961662242,-0.964125748,-1.591,-0.030394555,-0.030394555,0,-1.591,-1.591,-0.961662242,-0.010008689
-1.59,-0.96094978,-0.963413018,-1.59,-0.030373962,-0.030373962,0,-1.59,-1.59,-0.96094978,-0.010005413
-1.589,-0.960237318,-0.962700288,-1.589,-0.030353368,-0.030353368,0,-1.589,-1.589,-0.960237318,-0.010002136
-1.588,-0.959524855,-0.961987558,-1.588,-0.030332775,-0.030332775,0,-1.588,-1.588,-0.959524855,-0.00999886
-1.587,-0.958812393,-0.961274828,-1.587,-0.030312182,-0.030312182,0,-1.587,-1.587,-0.958812393,-0.009995584
-1.586,-0.958099931,-0.960562098,-1.586,-0.030291589,-0.030291589,0,-1.586,-1.586,-0.958099931,-0.009992307
-1.585,-0.957387469,-0.959849368,-1.585,-0.030270995,-0.030270995,0,-1.585,-1.585,-0.957387469,-0.009989031
