X,M1_G-D_short ,M1_G-S_short ,M2_G-D_short ,M2_G-S_short ,R1_open ,R1_short ,R2_short ,M1_open ,M2_open ,M1_D-S_short ,/Vout ,M2_D-S_short ,R2_open 
-1.802,0.99985,-0.906323,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.801,0.99985,-0.906325,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.8,0.99985,-0.906327,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.799,0.99985,-0.906328,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.798,0.99985,-0.90633,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.797,0.99985,-0.906332,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.796,0.99985,-0.906333,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.795,0.99985,-0.906335,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.794,0.99985,-0.906337,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.793,0.99985,-0.906338,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.792,0.99985,-0.90634,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.791,0.99985,-0.906342,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.79,0.99985,-0.906344,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.789,0.99985,-0.906345,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.788,0.99985,-0.906347,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.787,0.99985,-0.906349,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.786,0.99985,-0.90635,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.785,0.99985,-0.906352,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.784,0.99985,-0.906354,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.783,0.99985,-0.906355,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.782,0.99985,-0.906357,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.781,0.99985,-0.906359,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.78,0.99985,-0.906361,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.779,0.99985,-0.906362,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.778,0.99985,-0.906364,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.777,0.99985,-0.906366,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.776,0.99985,-0.906367,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.775,0.99985,-0.906369,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.774,0.99985,-0.906371,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.773,0.99985,-0.906372,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.772,0.99985,-0.906374,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.771,0.99985,-0.906376,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.77,0.99985,-0.906378,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.769,0.99985,-0.906379,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.768,0.99985,-0.906381,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.767,0.99985,-0.906383,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.766,0.99985,-0.906384,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.765,0.99985,-0.906386,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.764,0.99985,-0.906388,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.763,0.99985,-0.906389,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.762,0.99985,-0.906391,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.761,0.99985,-0.906393,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.76,0.99985,-0.906394,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.759,0.99985,-0.906396,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.758,0.99985,-0.906398,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.757,0.99985,-0.9064,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.756,0.99985,-0.906401,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.755,0.99985,-0.906403,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.754,0.99985,-0.906405,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.753,0.99985,-0.906406,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.752,0.99985,-0.906408,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.751,0.99985,-0.90641,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.75,0.99985,-0.906411,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.749,0.99985,-0.906413,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.748,0.99985,-0.906415,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.747,0.99985,-0.906416,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.746,0.99985,-0.906418,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.745,0.99985,-0.90642,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.744,0.99985,-0.906422,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.743,0.99985,-0.906423,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.742,0.99985,-0.906425,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.741,0.99985,-0.906427,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.74,0.99985,-0.906428,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.739,0.99985,-0.90643,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.738,0.99985,-0.906432,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.737,0.99985,-0.906433,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.736,0.99985,-0.906435,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.735,0.99985,-0.906437,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.734,0.99985,-0.906438,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.733,0.99985,-0.90644,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.732,0.99985,-0.906442,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.731,0.99985,-0.906443,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.73,0.99985,-0.906445,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.729,0.99985,-0.906447,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.728,0.99985,-0.906449,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.727,0.99985,-0.90645,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.726,0.99985,-0.906452,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.725,0.99985,-0.906454,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.724,0.99985,-0.906455,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.723,0.99985,-0.906457,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.722,0.99985,-0.906459,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.721,0.99985,-0.90646,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.72,0.99985,-0.906462,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.719,0.99985,-0.906464,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.718,0.99985,-0.906465,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.717,0.99985,-0.906467,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.716,0.99985,-0.906469,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.715,0.99985,-0.90647,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.714,0.99985,-0.906472,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.713,0.99985,-0.906474,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.712,0.99985,-0.906476,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.711,0.99985,-0.906477,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.71,0.99985,-0.906479,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.709,0.99985,-0.906481,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.708,0.99985,-0.906482,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.707,0.99985,-0.906484,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.706,0.99985,-0.906486,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.705,0.99985,-0.906487,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.704,0.99985,-0.906489,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.703,0.99985,-0.906491,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.702,0.99985,-0.906492,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.701,0.99985,-0.906494,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.7,0.99985,-0.906496,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.699,0.99985,-0.906497,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.698,0.99985,-0.906499,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.697,0.99985,-0.906501,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.696,0.99985,-0.906502,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.695,0.99985,-0.906504,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.694,0.99985,-0.906506,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.693,0.99985,-0.906507,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.692,0.99985,-0.906509,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.691,0.99985,-0.906511,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.69,0.99985,-0.906512,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.689,0.99985,-0.906514,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.688,0.99985,-0.906516,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.687,0.99985,-0.906518,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.686,0.99985,-0.906519,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.685,0.99985,-0.906521,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.684,0.99985,-0.906523,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.683,0.99985,-0.906524,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.682,0.99985,-0.906526,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.681,0.99985,-0.906528,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.68,0.99985,-0.906529,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.679,0.99985,-0.906531,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.678,0.99985,-0.906533,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.677,0.99985,-0.906534,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.676,0.99985,-0.906536,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.675,0.99985,-0.906538,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.674,0.99985,-0.906539,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.673,0.99985,-0.906541,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.672,0.99985,-0.906543,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.671,0.99985,-0.906544,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.67,0.99985,-0.906546,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.669,0.99985,-0.906548,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.668,0.99985,-0.906549,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.667,0.99985,-0.906551,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.666,0.99985,-0.906553,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.665,0.99985,-0.906554,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.664,0.99985,-0.906556,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.663,0.99985,-0.906558,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.662,0.99985,-0.906559,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.661,0.99985,-0.906561,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.66,0.99985,-0.906563,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.659,0.99985,-0.906564,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.658,0.99985,-0.906566,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.657,0.99985,-0.906568,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.656,0.99985,-0.906569,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.655,0.99985,-0.906571,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.654,0.99985,-0.906573,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.653,0.99985,-0.906574,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.652,0.99985,-0.906576,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.651,0.99985,-0.906578,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.65,0.99985,-0.906579,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.649,0.99985,-0.906581,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.648,0.99985,-0.906583,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.647,0.99985,-0.906584,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.646,0.99985,-0.906586,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.645,0.99985,-0.906588,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.644,0.99985,-0.906589,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.643,0.99985,-0.906591,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.642,0.99985,-0.906593,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.641,0.99985,-0.906594,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.64,0.99985,-0.906596,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.639,0.99985,-0.906598,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.638,0.99985,-0.906599,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.637,0.99985,-0.906601,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.636,0.99985,-0.906603,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.635,0.99985,-0.906604,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.634,0.99985,-0.906606,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.633,0.99985,-0.906608,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.632,0.99985,-0.906609,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.631,0.99985,-0.906611,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.63,0.99985,-0.906613,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.629,0.99985,-0.906614,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.628,0.99985,-0.906616,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.627,0.99985,-0.906618,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.626,0.99985,-0.906619,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.625,0.99985,-0.906621,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.624,0.99985,-0.906623,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.623,0.99985,-0.906624,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.622,0.99985,-0.906626,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.621,0.99985,-0.906628,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.62,0.99985,-0.906629,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.619,0.99985,-0.906631,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.618,0.99985,-0.906633,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.617,0.99985,-0.906634,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.616,0.99985,-0.906636,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.615,0.99985,-0.906638,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.614,0.99985,-0.906639,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.613,0.99985,-0.906641,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.612,0.99985,-0.906643,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.611,0.99985,-0.906644,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.61,0.99985,-0.906646,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.609,0.99985,-0.906648,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.608,0.99985,-0.906649,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.607,0.99985,-0.906651,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.606,0.99985,-0.906653,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.605,0.99985,-0.906654,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.604,0.99985,-0.906656,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.603,0.99985,-0.906658,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.602,0.99985,-0.906659,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.601,0.99985,-0.906661,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.6,0.99985,-0.906663,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
-1.599,0.99985,-0.906664,-0.605864,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,-0.907619,-1,-31.4876
