X,M1_G-D_short,M1_G-S_short,M2_G-D_short,M2_G-S_short,R1_open,R1_short,R2_short,M1_open,M2_open,M1_D-S_short,M2_D-S_short,R2_open
-1.447,0.9991377354754117,-0.9069624329988983,-0.6051662857134147,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.446,0.9991377353215255,-0.9069638192020263,-0.6051664955558653,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.4449999999999998,0.9991377351636757,-0.9069652054051618,-0.605166706053785,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.444,0.9991377350017598,-0.906966591608305,-0.6051669172092143,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.443,0.9991377348356733,-0.9069679778114558,-0.6051671290242004,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.442,0.9991377346653085,-0.906969364014614,-0.605167341500797,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.4409999999999998,0.9991377344905555,-0.90697075021778,-0.6051675546410635,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.44,0.9991377343113013,-0.9069721364209535,-0.6051677684470662,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.439,0.9991377341274297,-0.9069735226241347,-0.6051679829208777,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.438,0.9991377339388218,-0.9069749088273233,-0.605168198064577,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.4369999999999998,0.9991377337453556,-0.9069762950305196,-0.6051684138802493,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.436,0.9991377335469062,-0.9069776812337234,-0.6051686303699866,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.435,0.999137733343345,-0.9069790674369347,-0.6051688475358871,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.434,0.9991377331345405,-0.9069804536401537,-0.6051690653800555,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.4329999999999998,0.9991377329203575,-0.9069818398433801,-0.6051692839046033,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.432,0.9991377327006573,-0.9069832260466141,-0.6051695031116483,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.431,0.9991377324752981,-0.9069846122498556,-0.6051697230033147,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.43,0.9991377322441342,-0.9069859984531047,-0.6051699435817337,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.4289999999999998,0.9991377320070157,-0.9069873846563613,-0.6051701648490426,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
